neuron,image_number,image,var_type,Area,Mean,X,Y,Feret,MinFeret,AR,skeleton_axon_pixels,image_axon_length_um
STR,01,STR_01,varicosities,13,76.7,655.9,320.3,6.7,3,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,8,103.1,0.9,323.5,5.1,2,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,40,96.6,43.4,326.9,8.9,7.1,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,1,120,435.5,323.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,15,75.9,592.8,325.6,7.6,3,2.7,4459,923.1884057971014
STR,01,STR_01,varicosities,3,83,233.2,326.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,5,86.4,439.3,326.1,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,6,72.2,489,327.5,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,7,83,448.9,329.8,4.5,2.8,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,3,75,585.8,328.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,25,79.7,576.2,332.3,12.5,3.6,4.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,121.5,239.5,333,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,4,157.8,298,333,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,9,94.7,727.9,334.7,5.4,2,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,2,66,459.5,335,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,114,275.6,497.2,343.7,28.7,8.3,5.4,4459,923.1884057971014
STR,01,STR_01,varicosities,13,78.7,564.7,337.1,8.1,2.7,3.7,4459,923.1884057971014
STR,01,STR_01,varicosities,5,79.6,203.9,337.7,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,10,99.8,28.2,339.2,4.5,3.5,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,18,100.2,270.6,339.9,7.2,4.2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,1,77,728.5,338.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,6,81.7,557.5,340,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,16,77.2,550,343,7.2,3.6,2.3,4459,923.1884057971014
STR,01,STR_01,varicosities,8,70.8,542.9,345.8,4.5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,83,77.2,13.9,350.7,22.5,6.3,4.4,4459,923.1884057971014
STR,01,STR_01,varicosities,264,116.2,743.6,363,61.6,20.6,4.8,4459,923.1884057971014
STR,01,STR_01,varicosities,5,79.6,266.5,348.5,3.2,2.8,1,4459,923.1884057971014
STR,01,STR_01,varicosities,45,77.8,527.4,350.6,20.6,4.8,5.7,4459,923.1884057971014
STR,01,STR_01,varicosities,41,120,198.1,354.2,12.5,5.4,2.7,4459,923.1884057971014
STR,01,STR_01,varicosities,70,332.3,265.3,361.3,16.6,6.7,3,4459,923.1884057971014
STR,01,STR_01,varicosities,117,127.7,707.7,374.1,32.2,7.2,6.3,4459,923.1884057971014
STR,01,STR_01,varicosities,2,67.5,3,367.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,19,71.3,194.3,372.3,5.8,4.9,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,10,145.4,1.3,376,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,7,139.1,205.6,375.8,5.8,2.5,2.8,4459,923.1884057971014
STR,01,STR_01,varicosities,10,100.3,889,375.5,5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,8,124,839,379,4.5,2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,29,89.9,174.9,381.9,9.4,5.7,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,4,89.5,889.5,380.2,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,3,77.7,167.2,380.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,7,103.1,213.5,381.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,3,74,16.2,382.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,157.5,159.5,383,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,10,117.9,215.6,387.7,5.4,3,2,4459,923.1884057971014
STR,01,STR_01,varicosities,50,90,678.9,389.7,19.3,4.6,5.4,4459,923.1884057971014
STR,01,STR_01,varicosities,2,80,468.5,388,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,3,91.3,149.8,388.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,4,69.2,67.5,390,3.6,2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,33,129.5,141.7,392.6,8.9,6,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,6,89.3,164.7,394.3,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,4,109.8,305.2,394.5,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,62,81.1,775.5,404.2,22.1,5.6,5.8,4459,923.1884057971014
STR,01,STR_01,varicosities,9,86.8,663.8,394.8,6.1,2,2.8,4459,923.1884057971014
STR,01,STR_01,varicosities,2,127,55.5,397,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,59,152.1,220.2,406.6,24.7,4.7,6.6,4459,923.1884057971014
STR,01,STR_01,varicosities,20,203.4,492.1,398.7,6.7,4.9,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,5,103.8,899.1,397.3,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,38,127,65.2,401.4,16.1,3.9,5.7,4459,923.1884057971014
STR,01,STR_01,varicosities,33,93.1,650.7,399.5,13.4,4.2,3.9,4459,923.1884057971014
STR,01,STR_01,varicosities,47,87.9,878.2,401.9,10.3,7,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,23,115.8,111.5,400.7,9.5,4.9,2.3,4459,923.1884057971014
STR,01,STR_01,varicosities,22,104.8,847.1,401.3,7.2,4.9,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,13,203.8,1021.6,400.7,7.1,3.3,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,1,65,22.5,401.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,19,95.3,77.5,404.4,7.3,3,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,22,83,291.6,406.1,7.6,4.9,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,79,303,405.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,22,104.6,636.5,408,9.4,4.2,2.8,4459,923.1884057971014
STR,01,STR_01,varicosities,14,98.9,903.9,407.7,5.4,4,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,49,127.8,473.7,410.3,17.3,7,3.3,4459,923.1884057971014
STR,01,STR_01,varicosities,2,77.5,864.5,407,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,31,245.1,490.1,409.6,8.5,5,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,6,95.8,430.5,410,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,14,79.6,111,411.5,6.1,3,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,4,77,440,411,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,2,85,293,411.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,124.5,424,411.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,30,98.5,455,413.5,8.5,5,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,9,250.9,152.6,413.8,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,15,304.7,500.2,415.3,6.7,3.8,2,4459,923.1884057971014
STR,01,STR_01,varicosities,7,80,625.9,415.2,4.5,2.8,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,29,84.6,779.5,421.9,14.6,3.4,5.6,4459,923.1884057971014
STR,01,STR_01,varicosities,5,66.4,91.3,416.9,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,10,117.4,403,418,5.7,2.8,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,22,110.2,510.4,418.7,12.1,3.2,5.5,4459,923.1884057971014
STR,01,STR_01,varicosities,14,89.8,79.1,420.4,5.4,4,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,11,91.3,133.8,419.7,6.7,2.8,2.9,4459,923.1884057971014
STR,01,STR_01,varicosities,6,94.8,453,420.5,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,63,622,419.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,22,134.8,913.5,422.4,9.2,4.2,2.5,4459,923.1884057971014
STR,01,STR_01,varicosities,29,88.1,142.7,422.4,7.6,5,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,9,392.7,521.3,422.1,5.4,2,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,16,95.4,529.3,422.8,7.3,3,2.7,4459,923.1884057971014
STR,01,STR_01,varicosities,69,114.9,610,425.2,21.6,7.7,3.7,4459,923.1884057971014
STR,01,STR_01,varicosities,26,87.3,825.9,423.6,7.3,5,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,3,140.7,254.2,423.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,59,149.1,420.8,430.9,25.8,5.2,7.7,4459,923.1884057971014
STR,01,STR_01,varicosities,27,87.4,540.6,424.1,9.5,4,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,36,128.3,12.1,426.2,8.9,5.7,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,8,82.5,552,425,4.5,2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,15,87.7,566.9,425.7,6.3,3,2,4459,923.1884057971014
STR,01,STR_01,varicosities,21,80.8,590.4,425.4,9.5,3,3.4,4459,923.1884057971014
STR,01,STR_01,varicosities,4,93.8,322,426.5,3.6,2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,8,74.2,557.9,425.9,5.4,2,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,3,73,581.5,425.5,3.2,1,3,4459,923.1884057971014
STR,01,STR_01,varicosities,6,93,808.5,426,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,62,373,426.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,71.5,71,428.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,8,105.9,393.5,430,5,2.7,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,3,143.3,221.8,430.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,79,255,429.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,35,115.2,267.4,433.4,11.4,7,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,2,97.5,919.5,430,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,22,119.2,923.5,435,6.7,4.9,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,3,72.3,65.8,434.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,83,392.8,228,439.3,18.4,11.7,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,10,210.1,255.7,434.5,4.5,3,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,95.5,448.5,434,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,14,91.4,782.6,435.4,5.8,3,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,3,70,325.2,434.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,9,87.7,620.6,435.9,5,3,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,11,116,1.4,439.1,5,3,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,20,96.8,328.4,440.2,7.8,4.2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,57,87,343.3,440,14.3,6,2.7,4459,923.1884057971014
STR,01,STR_01,varicosities,9,117,244.7,439.1,5.4,2,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,21,119.5,278.5,441.1,11.4,3.3,4.7,4459,923.1884057971014
STR,01,STR_01,varicosities,20,134.8,931.2,440.6,6.4,4.9,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,30,96,392,442.4,7.2,6,1,4459,923.1884057971014
STR,01,STR_01,varicosities,7,85.7,623.5,442.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,14,594.4,33.2,444.3,6.4,3.9,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,9,75.3,446.6,445.2,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,130,128,792.5,457.7,37.2,7.4,7.4,4459,923.1884057971014
STR,01,STR_01,varicosities,24,88.2,409,446.9,7.6,5.9,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,4,96.8,402,446,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,19,127.6,941.7,447.4,7.2,4.2,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,3,86.3,326.8,446.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,47,88,49.8,451.1,9.5,7,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,4,186.8,385,448.5,3.6,2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,10,103.8,290.7,450.5,5.8,3,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,2488,628.5,450,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,103,206.8,307.2,456.7,19.2,11.9,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,37,176.8,951.2,454.7,11.7,5.3,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,10,80.4,916.2,453.3,5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,85.5,411.5,454,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,74,176.1,866.4,457.3,19.3,9,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,2,111,879.5,454,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,10,76.4,894.7,454.5,4.5,3,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,14,144.1,215.9,458.6,6.4,3.8,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,11,75.4,378,458.1,5.7,3.5,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,32,394.6,735.2,461.9,14.9,3.5,5.4,4459,923.1884057971014
STR,01,STR_01,varicosities,1,114,769.5,457.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,10,132.8,448.5,460,5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,63,99.6,758.9,464.9,13,7.7,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,4,82,959,460,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,8,86.9,965,463,4.5,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,19,98.2,750.3,464.3,5.8,4.9,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,8,79,416.6,464.4,4.2,3,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,16,171.1,214.3,467.3,7.6,3,2.8,4459,923.1884057971014
STR,01,STR_01,varicosities,8,66.1,374.5,466,5,2.7,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,34,136.1,838,466,11.2,4,2.8,4459,923.1884057971014
STR,01,STR_01,varicosities,2,80.5,323,465.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,4,89,450.5,466.2,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,6,125.8,849.5,466,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,16,109.2,827.7,467.3,7.6,3,2.8,4459,923.1884057971014
STR,01,STR_01,varicosities,11,84.5,974.8,468.2,5.4,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,31,87.9,58.8,472,8.5,5.7,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,4,135.8,743,470,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,6,488.3,423.3,471.3,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,28,293.2,887.1,473.9,9.4,4.9,2.1,4459,923.1884057971014
STR,01,STR_01,varicosities,25,132.3,1020.5,474.9,10.6,5.7,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,59,322,473.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,5,67.2,370.1,474.7,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,4,84.8,454,474,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,76.5,951,474,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,28,93.6,988.6,475.5,11.7,4.6,3.3,4459,923.1884057971014
STR,01,STR_01,varicosities,35,317.9,311.9,478.3,10,4.9,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,86,122.3,806.4,485.6,22.5,7.1,4.8,4459,923.1884057971014
STR,01,STR_01,varicosities,8,94.5,833,477,4.5,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,36,103.6,735.4,478.5,12.6,4.5,3.4,4459,923.1884057971014
STR,01,STR_01,varicosities,40,313,213.2,483.4,13.2,4,3.6,4459,923.1884057971014
STR,01,STR_01,varicosities,16,149.9,428,479.5,5.4,4,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,45,114.6,1002.1,480.2,13,6.7,2,4459,923.1884057971014
STR,01,STR_01,varicosities,4,72,67,479,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,26,94.4,723,480.3,8.1,5,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,18,87.2,962.5,480.6,8.1,4,2.3,4459,923.1884057971014
STR,01,STR_01,varicosities,4,101.2,716,482,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,13,84.3,648.9,484.9,5,4,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,12,82.6,707,486.1,6.7,3.3,2.4,4459,923.1884057971014
STR,01,STR_01,varicosities,22,134,908.7,486.9,7.2,4.9,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,17,78.6,464.1,488.6,7.2,3.5,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,29,113.2,1017.3,489.2,14.3,3.6,5.3,4459,923.1884057971014
STR,01,STR_01,varicosities,6,73.5,33.3,488.7,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,37,77.6,364.6,493,13,4.4,3.6,4459,923.1884057971014
STR,01,STR_01,varicosities,69,106,23.1,493.2,14.2,8.7,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,21,496.1,856.3,490.7,6.7,4.9,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,6,76.3,77.3,490.3,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,4,82.8,915,491,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,94.8,647.8,494.5,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,25,93,686.6,495.9,7.6,4,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,10,95.9,923.2,495.8,4.5,3.5,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,5,89.4,83.7,498.1,5,2.1,3.1,4459,923.1884057971014
STR,01,STR_01,varicosities,11,92.3,433.7,498.6,5.4,3,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,86,147,819.8,506.5,23.3,6,5,4459,923.1884057971014
STR,01,STR_01,varicosities,9,129.3,212.6,499.8,4.5,3,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,2,103.5,991.5,499,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,3,125.3,675.8,499.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,7,317,456.5,503.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,4,99.2,937.5,503,3.6,2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,44,181.7,645.9,508,10.4,6.7,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,15,85.2,89.8,508,6.7,3.9,2,4459,923.1884057971014
STR,01,STR_01,varicosities,26,77.9,353.4,509.5,13.5,3.7,5.3,4459,923.1884057971014
STR,01,STR_01,varicosities,12,100.3,897.3,506.8,5.8,3.5,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,17,71.3,195.2,507.8,6.4,4,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,8,1426.8,432.2,508.1,4.5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,68,171.5,508,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,13,73.6,495.5,508.5,5.8,3,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,11,236.1,666.4,509.9,5,3,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,4,76.2,952,510,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,8,122.1,426,516,4.5,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,11,103.7,341.2,516.5,5.4,3,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,7,105.7,912.5,516.2,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,15,107.7,1006.8,517.2,7.2,3.5,2.5,4459,923.1884057971014
STR,01,STR_01,varicosities,54,84.4,95.6,522.1,12.1,6,2,4459,923.1884057971014
STR,01,STR_01,varicosities,20,73,659,519.6,10,3.9,3.6,4459,923.1884057971014
STR,01,STR_01,varicosities,4,94.2,505,518,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,11,114.5,920.5,518.5,5.1,3,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,4,84,743,519,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,34,143.6,318.1,522.5,10.8,5.3,2.6,4459,923.1884057971014
STR,01,STR_01,varicosities,15,90.3,335,522,5.8,4,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,4,68.5,419.5,521.2,3.2,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,5,96.2,908.5,521.5,3.2,2.8,1,4459,923.1884057971014
STR,01,STR_01,varicosities,10,80.8,825.4,524.1,5.4,3,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,3,77.3,979.2,522.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,2,92,932.5,524,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,59.5,159.5,526,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,45,240.5,200.5,528.8,10.8,6.7,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,26,756,292.7,528.3,7.2,5.7,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,6,75.5,413.3,526.7,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,103,86.7,341.6,534.6,18.6,14,1.4,4459,923.1884057971014
STR,01,STR_01,varicosities,14,94.3,1022.1,527.9,7.1,3.5,2,4459,923.1884057971014
STR,01,STR_01,varicosities,38,143.1,316.1,531.5,13.4,4.9,3.6,4459,923.1884057971014
STR,01,STR_01,varicosities,49,126.2,827.8,535,13.9,7.1,2.1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,158.5,944,530,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,13,70.2,102.1,532.1,5,4,1.2,4459,923.1884057971014
STR,01,STR_01,varicosities,23,109.8,685.8,534.4,7.6,4,1.7,4459,923.1884057971014
STR,01,STR_01,varicosities,15,89.9,1010.2,534.6,6.3,3,1.9,4459,923.1884057971014
STR,01,STR_01,varicosities,20,87,399.1,536.7,10.8,3.4,4.2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,114.5,893.5,535,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,6,83.5,8.3,536.7,3.6,2.8,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,97,97.1,77.8,540.9,17.8,9.9,1.8,4459,923.1884057971014
STR,01,STR_01,varicosities,33,90.6,385.6,539.8,10.4,6.5,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,2,114.5,328.5,538,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,22,124.7,284.7,542.5,9.8,4,2.9,4459,923.1884057971014
STR,01,STR_01,varicosities,21,82.4,193.4,542.9,8.2,4.5,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,3,3363,732.2,539.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,7,117.4,823.8,540.5,3.6,3,1.1,4459,923.1884057971014
STR,01,STR_01,varicosities,3,127.3,964.8,539.8,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,3,87.7,661.8,541.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,22,145.1,976.1,542.7,7.2,4.9,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,6,74.3,514,542.5,3.6,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,71,177.3,839.4,549.8,22,5.8,5,4459,923.1884057971014
STR,01,STR_01,varicosities,10,95.8,886.2,542.3,5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,1,101,419.5,543.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,4,72,248,545,2.8,2,1,4459,923.1884057971014
STR,01,STR_01,varicosities,22,90.5,374.1,547.8,12.2,3.6,4.9,4459,923.1884057971014
STR,01,STR_01,varicosities,3,83.7,660.8,545.2,2.8,2,1.5,4459,923.1884057971014
STR,01,STR_01,varicosities,39,95,334.4,549.8,13.6,5.3,3.2,4459,923.1884057971014
STR,01,STR_01,varicosities,14,84.8,665.7,547.9,5.4,4,1.3,4459,923.1884057971014
STR,01,STR_01,varicosities,21,68.1,117.6,551.3,7.8,4.2,2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,59,598,550.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,2,66.5,636,550.5,2.2,1,2,4459,923.1884057971014
STR,01,STR_01,varicosities,7,74.6,365.5,553.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,7,77.4,131.5,555.5,4.2,2.8,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,13,88,322.9,555.7,6.7,3.5,2.2,4459,923.1884057971014
STR,01,STR_01,varicosities,12,75,193.2,558.3,7.2,3.1,3,4459,923.1884057971014
STR,01,STR_01,varicosities,11,78.5,149.2,557.3,6.7,2.9,2.7,4459,923.1884057971014
STR,01,STR_01,varicosities,5,90.4,157.3,557.1,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,38,105.8,277.1,563.8,15.3,4,4.2,4459,923.1884057971014
STR,01,STR_01,varicosities,10,88.5,360,557.5,5,3,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,1,63,400.5,557.5,1.4,1,1,4459,923.1884057971014
STR,01,STR_01,varicosities,20,76.7,68.1,561.2,7.2,4,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,8,64.1,163.4,559.8,6.4,2.7,3.5,4459,923.1884057971014
STR,01,STR_01,varicosities,5,87,646.9,559.7,3.6,2,1.6,4459,923.1884057971014
STR,01,STR_01,varicosities,10,67.8,137.7,560.6,5.4,3,2,4459,923.1884057971014
